Date,Open,High,Low,Close,Adj Close,Volume
736763,14.500000,14.690000,13.500000,13.800000,13.800000,9513200
736766,13.720000,14.250000,13.280000,13.800000,13.800000,8538200
736767,13.420000,14.150000,13.100000,13.690000,13.690000,6857100
736768,13.950000,14.990000,13.900000,14.430000,14.430000,10267600
736769,14.430000,15.080000,13.800000,13.920000,13.920000,10799300
736770,13.960000,14.710000,13.820000,14.410000,14.410000,6371200
736773,14.410000,14.700000,13.636000,14.180000,14.180000,4917200
736774,14.400000,14.770000,13.650000,13.920000,13.920000,6209200
736775,13.770000,13.950000,13.130000,13.360000,13.360000,9249400
736776,12.800000,13.150000,12.660000,12.770000,12.770000,6985700
736777,13.100000,13.100000,12.000000,12.130000,12.130000,6568300
736780,11.300000,12.000000,11.050000,11.590000,11.590000,6687400
736781,11.500000,12.250000,11.350000,11.710000,11.710000,3235500
736781,11.660000,11.730000,11.160000,11.330000,11.330000,3789400
736782,11.000000,11.520000,10.700000,11.510000,11.510000,6487900
736783,11.510000,11.600000,11.000000,11.060000,11.060000,2901600
736786,11.120000,11.740000,11.113000,11.270000,11.270000,3413000
736787,11.380000,11.670000,11.300000,11.400000,11.400000,2804300
736788,11.490000,11.679000,11.240000,11.390000,11.390000,1809400
736789,11.400000,11.579000,11.220000,11.250000,11.250000,1839500
736790,11.250000,11.370000,11.020000,11.140000,11.140000,2683600
736793,11.190000,11.270000,10.700000,10.810000,10.810000,2273700
736794,10.570000,10.690000,10.260000,10.660000,10.660000,5840400
736795,9.900000,10.300000,9.090000,10.265000,10.265000,10742700
736796,10.510000,10.940000,10.500000,10.560000,10.560000,5202100
736797,10.550000,10.870000,9.940000,10.700000,10.700000,2922700
736800,11.250000,11.440000,10.500000,11.300000,11.300000,5316300
736801,11.550000,12.430000,11.500000,11.850000,11.850000,5490500
736802,11.750000,11.820000,10.960000,11.010000,11.010000,4486300
736803,11.210000,11.350000,10.433000,10.530000,10.530000,4609900
736804,10.580000,10.990000,10.410000,10.910000,10.910000,3993900
736807,11.450000,11.770000,10.960000,11.530000,11.530000,9487100
736808,12.850000,13.750000,12.640000,13.080000,13.080000,19444300
736809,13.000000,14.230000,12.180000,13.760000,13.760000,9428200
736810,13.400000,13.700000,12.250000,13.140000,13.140000,8767700
736811,12.700000,13.400000,12.700000,12.830000,12.830000,3801300
736814,12.750000,12.860000,12.040000,12.500000,12.500000,3758800
736815,12.250000,12.310000,11.350000,11.390000,11.390000,5320200
736816,11.590000,11.660000,11.110000,11.400000,11.400000,2416400
736817,11.260000,11.880000,11.000000,11.710000,11.710000,2973200
736820,11.730000,11.940000,11.310000,11.310000,11.310000,2528300
736821,11.110000,11.990000,11.110000,11.840000,11.840000,3510300
736822,12.000000,13.680000,11.890000,13.030000,13.030000,9417300
736823,13.460000,14.120000,13.161000,13.350000,13.350000,6425300
736824,13.290000,13.660000,12.910000,13.520000,13.520000,3904800
736827,13.290000,13.500000,12.775000,13.230000,13.230000,3328900
736828,13.400000,14.070000,13.130000,13.760000,13.760000,3956200
736829,13.690000,14.000000,13.200000,13.220000,13.220000,2756300
736830,13.490000,13.690000,12.970000,13.440000,13.440000,2206200
736831,13.450000,13.670000,12.360000,12.430000,12.430000,5074600
736834,11.700000,12.231000,11.280000,12.000000,12.000000,5842200
736835,12.000000,12.659000,11.700000,12.550000,12.550000,3393300
736836,12.490000,13.420000,12.450000,12.870000,12.870000,4916700
736837,12.870000,13.100000,12.730000,13.020000,13.020000,2278900
736838,12.900000,13.690000,12.890000,13.480000,13.480000,4170800
736841,13.700000,14.085000,13.570000,13.950000,13.950000,3226400
736842,13.400000,13.700000,12.840000,13.310000,13.310000,4114300
736843,15.150000,15.500000,14.030000,14.370000,14.370000,18033500
736844,14.140000,14.440000,12.885000,13.550000,13.550000,6889500
736845,13.370000,13.880000,12.900000,13.350000,13.350000,4572100
736848,12.720000,13.740000,12.650000,13.630000,13.630000,3539400
736849,13.310000,13.535000,13.000000,13.170000,13.170000,2463100
736850,13.260000,13.260000,12.100000,12.420000,12.420000,3842200
736851,12.030000,12.900000,12.020000,12.690000,12.690000,3187200
736852,13.370000,13.850000,13.280000,13.710000,13.710000,4143800
736855,13.280000,14.180000,13.260000,13.950000,13.950000,3159600
736856,14.000000,14.290000,13.258000,13.460000,13.460000,4059800
736857,13.670000,13.720000,12.910000,13.250000,13.250000,2130200
736858,12.910000,13.100000,12.490000,12.610000,12.610000,3147800
736859,12.940000,13.070000,12.370000,12.490000,12.490000,1924100
736862,13.000000,13.070000,12.750000,13.050000,13.050000,3448800
736863,12.670000,13.170000,12.570000,12.970000,12.970000,1836300
736864,12.890000,12.940000,11.870000,11.990000,11.990000,3620900
736865,12.240000,12.630000,12.210000,12.570000,12.570000,2778000
736866,12.250000,13.260000,12.150000,13.170000,13.170000,2576700
736869,13.450000,13.550000,12.258000,12.470000,12.470000,2044300
736870,12.580000,13.400000,12.310000,13.100000,13.100000,2481200
736871,13.630000,14.500000,13.280000,13.500000,13.500000,8966500
736871,13.850000,15.160000,13.030000,14.190000,14.190000,12344900
736872,14.960000,15.180000,14.160000,14.430000,14.430000,5443900
736875,14.400000,14.780000,14.250000,14.360000,14.360000,1709300
736876,14.360000,15.480000,14.350000,14.910000,14.910000,4477600
736877,15.390000,15.440000,14.810000,15.150000,15.150000,2010600
736878,15.060000,15.080000,14.350000,14.490000,14.490000,2149400
736879,14.060000,14.060000,13.320000,13.400000,13.400000,2689400
736882,13.510000,13.710000,12.780000,12.900000,12.900000,3235700
736883,13.330000,13.930000,13.100000,13.770000,13.770000,2395300
736884,13.870000,14.140000,13.540000,13.560000,13.560000,1710900
736885,13.860000,14.790000,13.792000,14.470000,14.470000,3435800
736886,14.200000,14.940000,13.960000,14.500000,14.500000,3597400
736889,14.400000,14.420000,13.020000,13.025000,13.025000,5016800
736890,13.050000,13.900000,12.850000,13.600000,13.600000,5870700
736891,13.790000,16.129999,13.750000,15.140000,15.140000,19460700
736893,14.530000,15.060000,14.200000,14.980000,14.980000,2797700
736896,15.150000,15.360000,14.640000,14.940000,14.940000,2888400
736897,14.700000,15.190000,14.500000,14.970000,14.970000,3099600
736898,15.200000,16.170000,15.030000,16.139999,16.139999,5337900
736899,15.930000,15.950000,14.640000,14.930000,14.930000,6587000
736900,15.150000,15.740000,14.900000,15.610000,15.610000,5782600
736903,16.290001,16.740000,15.320000,15.420000,15.420000,5354700
736904,15.520000,15.700000,14.110000,14.330000,14.330000,4901300
736906,14.030000,14.730000,13.900000,14.680000,14.680000,4840400
736907,14.660000,15.400000,14.520000,14.690000,14.690000,3614300
736910,14.590000,15.089000,14.590000,14.710000,14.710000,3151300
736911,15.020000,15.330000,14.810000,15.050000,15.050000,2029900
736912,15.300000,15.640000,15.170000,15.290000,15.290000,3441400
736913,15.440000,15.570000,14.910000,14.950000,14.950000,2628500
736914,14.800000,15.430000,14.300000,15.220000,15.220000,4102300
736917,14.930000,14.941000,14.220000,14.280000,14.280000,3110000
736918,14.480000,14.800000,14.300000,14.720000,14.720000,3046800
736919,14.800000,15.170000,14.500000,14.550000,14.550000,3241400
736920,15.180000,15.230000,14.050000,14.630000,14.630000,7514500
736921,15.180000,15.500000,13.160000,13.300000,13.300000,13876800
736924,13.040000,13.830000,12.660000,13.710000,13.710000,4584300
736926,13.780000,13.960000,13.270000,13.850000,13.850000,3562200
736927,13.410000,14.200000,13.330000,14.080000,14.080000,2181400
736928,14.040000,14.420000,13.810000,14.370000,14.370000,2762100
736931,14.570000,15.000000,14.400000,14.590000,14.590000,2914100
736937,14.000000,14.630000,13.980000,14.280000,14.280000,1902100
736938,14.190000,14.200000,12.850000,12.950000,12.950000,5039100
736939,13.450000,13.890000,13.400000,13.700000,13.700000,2971900
736942,13.940000,14.370000,13.740000,14.270000,14.270000,2358000
736943,14.515000,15.100000,14.400000,14.780000,14.780000,4795200
736944,14.040000,16.370001,14.010000,15.750000,15.750000,7953100
736945,15.400000,16.600000,15.300000,16.260000,16.260000,5974600
736946,16.020000,16.090000,15.290000,15.360000,15.360000,4050200
736949,15.200000,15.370000,14.710000,15.060000,15.060000,2387300
736950,15.330000,15.800000,15.230000,15.510000,15.510000,3143300
736951,15.770000,16.150000,15.560000,16.030001,16.030001,4317900
736952,15.900000,16.820000,15.750000,16.530001,16.530001,3893900
736953,16.860001,17.090000,16.600000,16.709999,16.709999,3635100
736957,16.160000,16.190001,15.750000,15.930000,15.930000,4492900
736958,16.190001,16.370001,15.840000,15.950000,15.950000,3083100
736959,16.090000,17.180000,16.000000,16.889999,16.889999,4376000
736960,17.219999,17.500000,16.969999,17.440001,17.440001,3764300
736963,17.139999,18.160000,16.799999,17.980000,17.980000,4097100
736964,17.990000,18.379999,17.670000,17.840000,17.840000,6344300
736965,18.190001,18.299999,17.680000,17.760000,17.760000,2807300
736966,18.280001,18.459999,17.959999,18.410000,18.410000,5100000
736966,18.299999,18.610001,17.750000,17.830000,17.830000,3082300
736969,17.889999,18.049999,17.469999,17.700001,17.700001,2415500
736970,17.760000,18.434999,17.660000,18.209999,18.209999,2056400
736971,18.190001,18.480000,18.070000,18.209999,18.209999,2865400
736972,17.990000,18.065001,16.990000,17.180000,17.180000,4054700
736973,16.990000,17.650000,16.430000,17.459999,17.459999,1702700
736976,17.825001,17.950001,17.150000,17.290001,17.290001,2375000
736977,17.510000,18.209999,17.510000,17.860001,17.860001,3905300
736978,18.110001,18.500000,17.964001,18.200001,18.200001,2499700
736979,18.820000,19.200001,18.379999,18.920000,18.920000,6906900
736980,18.500000,18.510000,17.719999,17.740000,17.740000,6522000
736984,17.809999,18.219999,17.770000,17.799999,17.799999,3313400
736985,18.030001,18.750000,18.020000,18.309999,18.309999,5234800
736986,18.459999,18.680000,17.930000,18.139999,18.139999,3018500
736987,18.450001,19.549999,18.424999,19.480000,19.480000,7639100
736990,20.500000,21.000000,19.559999,20.260000,20.260000,8690200
736991,19.670000,19.980000,19.049999,19.730000,19.730000,4507000
736992,19.990000,20.049999,19.430000,19.860001,19.860001,5961000
736993,20.900000,21.500000,18.540001,18.980000,18.980000,17474500
736996,19.110001,19.200001,17.920000,17.980000,17.980000,9815700
736999,17.629999,19.000000,17.570000,18.820000,18.820000,10394200
737000,18.660000,19.320000,18.268999,19.139999,19.139999,4526000
737001,19.000000,19.129999,18.514999,18.660000,18.660000,4299400
737002,18.400000,18.600000,17.670000,17.799999,17.799999,3948000
737003,17.209999,18.200001,17.150000,17.940001,17.940001,3441200
737006,18.120001,18.620001,17.969999,18.600000,18.600000,4642200
737007,18.709999,19.260000,18.629999,18.900000,18.900000,3295500
737008,18.900000,19.100000,18.174999,18.200001,18.200001,3825900
737009,18.299999,18.600000,18.180000,18.500000,18.500000,1640100
737010,18.590000,18.830000,18.500000,18.709999,18.709999,2184100
737013,18.910000,18.950001,18.370001,18.500000,18.500000,2295800
737014,18.570000,19.000000,18.450001,18.650000,18.650000,3482500
737015,18.620001,18.650000,17.719999,17.750000,17.750000,5205700
737016,17.770000,18.056999,17.549999,17.709999,17.709999,4727100
737017,17.600000,17.690001,17.200001,17.209999,17.209999,4250900
737020,17.110001,17.809999,17.049999,17.590000,17.590000,1901400
737021,17.650000,17.900000,17.610001,17.700001,17.700001,2688100
737022,17.709999,17.980000,17.500000,17.709999,17.709999,5441800
737023,17.750000,18.200001,17.670000,18.100000,18.100000,3779300
737024,18.410000,18.969999,17.830000,18.950001,18.950001,6273500
737026,19.240000,19.299999,18.160000,18.799999,18.799999,5938400
737027,18.389999,18.590000,17.990000,18.049999,18.049999,9102700
737028,18.270000,18.600000,17.980000,18.080000,18.080000,21655200
737029,18.030001,18.190001,16.921000,17.230000,17.230000,11660000
737030,17.389999,18.250000,17.240000,18.020000,18.020000,7908800
737033,17.940001,18.135000,17.690001,17.910000,17.910000,5201500
737034,17.920000,17.959999,17.770000,17.840000,17.840000,2435300
737035,17.990000,17.990000,17.420000,17.629999,17.629999,2902900
737036,17.500000,17.770000,17.379999,17.469999,17.469999,3652900
737037,17.820000,18.520000,17.680000,18.320000,18.320000,7307200
737040,18.080000,18.150000,16.879999,17.180000,17.180000,8859100
737041,17.490000,17.549999,17.000000,17.100000,17.100000,4515100
737042,17.260000,17.299999,16.709999,16.930000,16.930000,5296400
737043,17.000000,17.540001,16.959999,17.450001,17.450001,3426600
737047,17.000000,17.750000,17.000000,17.719999,17.719999,2792600
737048,17.620001,17.990000,17.611000,17.730000,17.730000,4245600
737049,17.660000,17.889999,17.190001,17.770000,17.770000,2285000
737050,17.540001,17.650000,17.030001,17.490000,17.490000,2990600
737051,17.469999,17.809999,17.281000,17.780001,17.780001,2251800
737054,17.719999,17.850000,17.413000,17.680000,17.680000,2642800
737055,17.559999,17.900000,17.450001,17.799999,17.799999,3617400
737056,17.900000,18.080000,17.805000,17.830000,17.830000,2544300
737057,17.799999,18.150000,17.514999,17.719999,17.719999,2462900
737058,17.900000,18.309999,17.750000,18.190001,18.190001,3247500
737061,17.350000,17.570000,17.030001,17.400000,17.400000,4826500
737062,17.270000,17.600000,16.969999,17.090000,17.090000,3042500
737063,17.080000,17.389999,16.799999,17.139999,17.139999,3634400
737064,16.709999,17.170000,16.190001,17.139999,17.139999,6096600
737065,17.170000,17.500000,16.580000,17.100000,17.100000,3930900
737068,16.510000,16.650000,16.030001,16.209999,16.209999,4672900
737069,16.690001,16.700001,14.820000,15.390000,15.390000,16739100
737070,15.460000,15.690000,15.190000,15.530000,15.530000,4802100
737071,15.630000,15.965000,15.501000,15.810000,15.810000,3529900
737072,15.530000,15.700000,15.250000,15.350000,15.350000,4076700
737075,15.000000,15.100000,14.430000,14.580000,14.580000,4531100
737076,14.870000,15.035000,14.640000,14.770000,14.770000,5223500
737077,14.730000,14.995000,14.450000,14.690000,14.690000,2483000
737078,14.200000,14.473000,13.830000,14.320000,14.320000,4847400
737079,14.490000,14.574000,13.990000,14.050000,14.050000,2452900
737083,14.370000,14.630000,13.980000,14.010000,14.010000,3617400
737084,13.880000,14.020000,13.655000,13.780000,13.780000,3338000
737085,13.930000,14.050000,13.820000,13.890000,13.890000,1532700
737086,13.630000,13.720000,13.300000,13.500000,13.500000,2886300
737088,13.510000,13.795000,13.230000,13.480000,13.480000,5497300
737089,13.450000,14.275000,13.270000,14.110000,14.110000,5363800
737090,14.420000,14.450000,13.480000,13.990000,13.990000,6164700
737091,13.900000,14.340000,13.730000,14.170000,14.170000,2654300
737092,14.150000,15.100000,14.100000,14.800000,14.800000,5002000
737095,14.910000,15.310000,14.880000,15.060000,15.060000,3584400
737096,15.510000,15.629000,14.545000,14.920000,14.920000,5314200
737097,14.560000,14.780000,14.410000,14.690000,14.690000,1471300
737098,14.620000,14.800000,14.250000,14.480000,14.480000,3091900
737099,14.330000,14.450000,14.010000,14.270000,14.270000,2575900
737102,14.200000,14.580000,14.190000,14.360000,14.360000,1461100
737103,14.590000,15.500000,14.500000,15.160000,15.160000,4473100
737104,15.230000,15.340000,14.950000,15.190000,15.190000,955000
737105,15.570000,15.930000,15.480000,15.580000,15.580000,3130600
737106,15.340000,15.570000,15.100000,15.440000,15.440000,2675600
737109,15.440000,16.240000,15.280000,16.070000,16.070000,3683600
737110,15.880000,16.139999,15.470000,15.640000,15.640000,2839100
737111,15.900000,16.230000,15.900000,15.970000,15.970000,1905400
737112,16.070000,16.250000,15.940000,16.100000,16.100000,2739800
737113,15.890000,16.280001,15.820000,16.270000,16.270000,1853900
737116,16.549999,16.820000,16.260000,16.480000,16.480000,4575000
737117,16.420000,16.700001,16.250000,16.610001,16.610001,2952500
737118,16.600000,16.660000,16.299999,16.629999,16.629999,1189600
737120,16.520000,16.799999,16.400000,16.740000,16.740000,956300
737123,16.500000,16.610001,16.400000,16.559999,16.559999,1076200
737124,16.299999,16.660000,16.183001,16.600000,16.600000,1391200
737125,16.700001,16.830000,16.480000,16.590000,16.590000,2012500
737126,16.650000,16.700001,16.330000,16.469999,16.469999,1145800
737127,16.600000,16.750000,16.325001,16.400000,16.400000,1399700
737130,16.580000,16.660000,16.405001,16.450001,16.450001,1491300
737131,16.500000,16.549999,16.055000,16.070000,16.070000,1327600
737132,16.100000,16.100000,15.360000,15.580000,15.580000,2816900
737133,15.500000,15.625000,15.060000,15.530000,15.530000,1997900
737134,15.660000,15.800000,15.425000,15.540000,15.540000,2031700
737137,15.780000,16.240000,15.410000,15.560000,15.560000,2589000
737138,15.780000,16.180000,15.700000,15.710000,15.710000,4330800
737139,15.840000,15.950000,15.720000,15.800000,15.800000,1909900
737140,15.870000,15.990000,15.500000,15.700000,15.700000,2056100
737141,15.760000,16.200001,15.750000,15.960000,15.960000,1748500
737144,16.000000,16.150000,15.770000,16.129999,16.129999,1537100
737145,15.900000,16.030001,15.370000,15.490000,15.490000,2580400
737146,15.500000,15.500000,14.900000,15.150000,15.150000,3207400
737146,15.250000,15.490000,14.600000,14.750000,14.750000,2556100
737147,14.700000,14.790000,14.210000,14.720000,14.720000,2139600
737150,14.200000,14.295000,13.610000,13.810000,13.810000,7192500
737151,14.260000,14.540000,13.880000,13.950000,13.950000,4844600
737152,14.160000,14.390000,13.670000,14.040000,14.040000,4303800
737153,14.190000,14.360000,13.940000,14.190000,14.190000,2475100
737154,14.090000,14.113000,13.860000,13.910000,13.910000,2122600
737157,13.750000,14.010000,13.700000,13.840000,13.840000,1691300
737158,13.880000,14.070000,13.730000,14.010000,14.010000,4253700
737159,13.700000,13.960000,13.550000,13.810000,13.810000,2014400
737160,13.920000,14.130000,13.900000,14.010000,14.010000,1028400
737161,14.290000,14.780000,14.280000,14.520000,14.520000,2501800
737164,14.850000,15.011000,14.400000,14.500000,14.500000,3142200
737165,14.420000,14.580000,14.210000,14.310000,14.310000,1697500
737166,14.500000,14.540000,14.320000,14.410000,14.410000,1427500
737167,14.560000,14.740000,14.350000,14.700000,14.700000,2945000
737168,14.580000,15.340000,14.580000,14.700000,14.700000,4211200
737171,15.120000,15.150000,14.000000,14.500000,14.500000,7836000
737172,14.310000,14.900000,13.850000,13.920000,13.920000,6020000
737173,13.810000,13.860000,13.360000,13.530000,13.530000,4262600
737174,13.750000,14.020000,13.580000,13.700000,13.700000,2736800
737175,13.750000,14.248000,13.750000,14.050000,14.050000,2268700
737178,13.810000,14.440000,13.810000,14.160000,14.160000,2755300
737179,14.320000,14.320000,13.700000,13.770000,13.770000,4553800
737180,14.000000,14.650000,14.000000,14.590000,14.590000,7928200
737181,14.700000,14.890000,14.360000,14.460000,14.460000,3314000
737184,14.480000,14.515000,14.240000,14.340000,14.340000,1597700
737185,14.270000,14.900000,14.160000,14.870000,14.870000,3981500
737186,14.980000,15.280000,14.800000,15.210000,15.210000,4430400
737187,15.300000,15.360000,14.910000,15.140000,15.140000,3548100
737188,15.200000,15.280000,14.940000,15.060000,15.060000,1693400
737191,14.900000,15.195000,14.870000,15.000000,15.000000,2288000
737192,14.910000,15.305000,14.830000,15.240000,15.240000,1678200
737193,15.240000,15.350000,14.960000,15.210000,15.210000,1889900
737194,15.240000,15.430000,15.100000,15.100000,15.100000,1769200
737195,15.090000,15.480000,15.030000,15.260000,15.260000,2801000
737198,15.240000,15.330000,14.970000,15.100000,15.100000,1560500
737199,15.100000,15.190000,14.450000,14.600000,14.600000,3471200
737200,14.520000,14.945000,14.410000,14.890000,14.890000,2742000
737201,14.940000,15.130000,14.810000,15.020000,15.020000,1813000
737202,15.050000,15.290000,14.050000,14.330000,14.330000,3475300
737205,14.470000,14.550000,14.070000,14.120000,14.120000,1441300
737206,14.140000,14.200000,13.740000,13.800000,13.800000,2090100
737207,13.690000,13.929000,13.610000,13.800000,13.800000,1844000
737208,13.850000,14.230000,13.639000,14.220000,14.220000,1568000
737209,14.170000,14.250000,13.850000,13.920000,13.920000,1346300
737212,13.880000,13.950000,13.570000,13.640000,13.640000,2375600
737213,13.570000,13.600000,13.230000,13.440000,13.440000,2636400
737214,13.780000,13.820000,13.525000,13.790000,13.790000,1363700
737215,13.810000,14.076000,13.790000,14.010000,14.010000,1448300
737216,14.560000,14.800000,14.320000,14.370000,14.370000,2744400
737219,14.260000,14.430000,14.150000,14.350000,14.350000,989500
737220,14.440000,14.630000,14.360000,14.510000,14.510000,939100
737221,14.450000,14.560000,14.100000,14.560000,14.560000,1357800
737222,14.630000,14.690000,14.300000,14.350000,14.350000,2952600
737223,14.300000,14.550000,14.250000,14.410000,14.410000,1341100
737226,14.500000,14.890000,14.470000,14.860000,14.860000,1401400
737227,14.860000,14.900000,14.560000,14.560000,14.560000,702900
737228,14.550000,14.700000,14.340000,14.420000,14.420000,1148600
737229,14.500000,15.510000,14.500000,15.260000,15.260000,4087400
737230,15.100000,15.610000,15.100000,15.520000,15.520000,1752900
737233,15.560000,15.910000,15.500000,15.720000,15.720000,2350000
737234,15.600000,15.700000,15.430000,15.570000,15.570000,1465300
737235,15.510000,15.750000,15.430000,15.710000,15.710000,2551300
737236,15.690000,15.870000,15.630000,15.790000,15.790000,2226700
737236,15.980000,16.500000,15.900000,16.459999,16.459999,4874600
737239,16.719999,16.780001,16.299999,16.780001,16.780001,3662000
737240,16.780001,16.780001,16.379999,16.420000,16.420000,1969800
737241,16.420000,16.500000,16.285000,16.440001,16.440001,1438800
737242,16.610001,16.959999,16.600000,16.950001,16.950001,3431000
737243,16.910000,16.930000,16.410000,16.580000,16.580000,2977500
737246,16.350000,16.895000,16.299999,16.770000,16.770000,2018500
737247,16.790001,16.879999,16.475000,16.680000,16.680000,3216000
737248,16.580000,17.004999,16.580000,16.770000,16.770000,1926800
737249,16.799999,16.809999,16.200001,16.330000,16.330000,1653900
737250,16.410000,16.719999,16.261000,16.709999,16.709999,2565600
737253,17.010000,17.010000,16.270000,16.379999,16.379999,3939200
737254,16.600000,16.650000,15.180000,15.730000,15.730000,9075000
737255,15.500000,16.629999,15.420000,16.290001,16.290001,4344600
737256,16.340000,17.084999,16.299999,16.920000,16.920000,3826400
737257,16.930000,16.980000,16.559999,16.590000,16.590000,2824300
737260,16.500000,16.940001,16.360001,16.809999,16.809999,2032900
737261,16.840000,16.990000,16.625000,16.799999,16.799999,1137900
737262,16.889999,17.299999,16.809999,17.000000,17.000000,2373000
737264,16.850000,17.299999,16.440001,17.280001,17.280001,1324900
737267,17.200001,17.500000,17.049999,17.410000,17.410000,3100100
737268,16.900000,17.100000,16.469999,16.680000,16.680000,3037700
737269,16.799999,16.886000,16.350000,16.420000,16.420000,1805500
737270,16.540001,17.195000,16.450001,16.950001,16.950001,2859100
737271,17.059999,17.240000,17.020000,17.170000,17.170000,1687200
737274,17.080000,17.389999,16.930000,16.990000,16.990000,2929800
737275,17.110001,17.190001,16.900000,16.959999,16.959999,2079200
737276,17.100000,17.610001,16.990000,17.540001,17.540001,1549000
737277,17.480000,17.830000,17.400000,17.740000,17.740000,1748000
737278,17.750000,18.040001,17.670000,17.900000,17.900000,3535100
737281,18.049999,18.080000,17.780001,17.959999,17.959999,1983500
737282,18.059999,18.059999,17.629999,17.850000,17.850000,3074800
737283,17.860001,17.860001,17.469999,17.690001,17.690001,2692300
737284,17.790001,18.090000,17.610001,18.040001,18.040001,2265700
737285,18.090000,18.500000,17.910000,17.940001,17.940001,1994900
737288,18.000000,18.500000,17.959999,18.420000,18.420000,1852600
737289,18.440001,18.570000,18.334999,18.440001,18.440001,982900
737291,18.450001,18.469000,18.240000,18.340000,18.340000,1377500
737292,18.309999,18.400000,18.100000,18.240000,18.240000,1753400
737295,18.200001,18.590000,18.129999,18.450001,18.450001,3092200
737296,18.549999,19.170000,18.475000,18.620001,18.620001,2975200
737302,19.469999,21.889999,19.299999,20.950001,20.950001,12629400
737303,20.549999,22.590000,20.530001,22.080000,22.080000,11520900
737306,21.459999,23.450001,21.410000,23.209999,23.209999,10695200
737307,23.170000,23.205000,22.420000,23.129999,23.129999,7407000
737308,22.920000,23.910000,22.190001,23.840000,23.840000,7880800
737309,24.290001,24.469999,22.870001,23.160000,23.160000,8422200
737310,22.570000,22.590000,20.830000,21.549999,21.549999,11025500
737313,22.350000,22.833000,21.850000,21.990000,21.990000,7101800
737314,22.000000,23.014999,21.980000,22.870001,22.870001,5563700
737315,22.930000,23.270000,22.760000,23.030001,23.030001,4048400
737316,23.580000,23.600000,22.760000,22.969999,22.969999,3051900
737317,23.110001,23.160000,22.410000,22.799999,22.799999,6592500
737321,22.510000,23.250000,22.139999,22.610001,22.610001,6813700
737322,22.799999,23.059999,22.530001,22.540001,22.540001,4416400
737323,22.000000,22.660000,21.750000,22.510000,22.510000,3872300
737324,22.870001,23.083000,21.590000,21.820000,21.820000,4052900
737327,20.850000,22.469999,20.610001,22.299999,22.299999,4487900
737328,22.610001,22.780001,21.990000,22.410000,22.410000,3137800
737329,22.590000,22.610001,22.040001,22.379999,22.379999,2122200
737330,22.080000,22.240000,20.780001,21.260000,21.260000,4479900
737331,21.280001,21.700001,21.129999,21.549999,21.549999,4058000
737333,21.549999,23.299999,21.510000,23.040001,23.040001,6803200
737334,23.780001,23.980000,23.257999,23.580000,23.580000,4123200
737335,24.100000,24.170000,22.757999,23.260000,23.260000,5373400
737336,23.660000,26.719999,23.160000,26.340000,26.340000,11637500
737337,26.020000,26.219999,24.520000,24.990000,24.990000,7705200
737340,25.889999,26.170000,24.830000,25.459999,25.459999,8481200
737341,25.760000,27.549999,25.760000,26.549999,26.549999,9339300
737342,27.549999,28.160000,27.059999,27.530001,27.530001,7957300
737343,27.440001,28.540001,27.360001,27.760000,27.760000,6367200
737344,28.280001,28.950001,27.830000,28.690001,28.690001,5147000
737348,29.000000,29.004999,26.646000,27.129999,27.129999,11429100
737349,27.370001,27.950001,27.370001,27.719999,27.719999,3682500
737350,27.980000,28.413000,27.000000,27.940001,27.940001,4955200
737351,27.990000,27.990000,26.719999,26.879999,26.879999,5892300
737354,25.705000,27.142000,25.280001,26.920000,26.920000,6715300
737355,27.600000,27.980000,26.580999,26.719999,26.719999,8947200
737356,27.600000,29.280001,27.070000,27.570000,27.570000,11267300
737357,27.000000,27.290001,25.754999,26.629999,26.629999,5991100
737358,25.500000,26.150000,24.559999,25.680000,25.680000,8608400
737362,26.480000,27.250000,25.860001,27.230000,27.230000,6444500
737363,27.420000,27.570000,25.850000,26.240000,26.240000,5497100
737364,26.770000,27.570000,26.719999,27.549999,27.549999,4342800
737365,27.110001,28.270000,27.070000,28.110001,28.110001,5839200
737366,27.250000,27.870001,25.930000,26.680000,26.680000,6600700
737369,24.760000,25.980000,23.700001,25.120001,25.120001,6248200
737370,26.209999,26.600000,25.115000,26.000000,26.000000,4025300
737371,25.450001,26.709999,25.160000,25.670000,25.670000,4800500
737372,23.980000,24.250000,22.840000,23.799999,23.799999,8105200
737373,25.000000,25.400000,22.230000,23.370001,23.370001,6556800
737376,21.110001,23.160000,20.000000,22.160000,22.160000,4817700
737377,23.049999,24.760000,21.295000,24.350000,24.350000,7198800
737378,22.040001,23.900000,19.250000,21.010000,21.010000,13855400
737379,21.299999,21.950001,20.000000,20.840000,20.840000,7021900
737380,21.799999,21.930000,20.000000,20.190001,20.190001,5957000
737383,20.000000,20.559999,19.450001,20.260000,20.260000,5392500
737384,21.350000,22.815001,21.129999,22.200001,22.200001,7557700
737385,22.620001,23.980000,22.500000,22.870001,22.870001,6298100
737386,23.070000,23.840000,22.660000,23.040001,23.040001,3560800
737387,22.170000,22.799999,22.049999,22.110001,22.110001,3315400
737390,22.400000,23.250000,22.150000,22.959999,22.959999,3996300
737391,22.910000,24.750000,22.510000,23.420000,23.420000,5230200
737391,23.110001,24.850000,23.110001,24.059999,24.059999,3789900
737392,23.980000,24.580000,23.240000,24.420000,24.420000,4885000
737393,24.309999,24.700001,23.610001,24.110001,24.110001,3329300
737396,24.910000,25.584999,24.719999,25.559999,25.559999,3811900
